"id","name","slug","description","image","width","height","price","stock","createdAt","updatedAt"
1669,"Safe House","safe-house","<p>&#8216;Safe House&#8217; er den svenske instruktør Daniel Espinosas (Snabba Cash) Hollywood-debut.</p>
<p>Dansk biografpremiere 16.02.2012</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/safehousepl.jpg",69,101,50,5,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1671,"Young Adult","young-adult","<p>&#8216;Young Adult&#8217; har Oscar-vinderen Charlize Theron som afdanket prom-queen, og ekskæresten spilles af Patrick Wilson. </p>
<p>Dansk biografpremiere 16.02.2012</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/youngadultpl.jpg",69,101,50,3,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1673,"The Fighter","the-fighter","<p>Bokse-drama med Christian Bale og Mark Wahlberg.</p>
<p>’The Fighter’ modtog Oscars for Bedste mandlige birolle (Christian Bale) og Bedste kvindelige birolle (Melissa Leo). Den var nomineret til 7 Oscars, inklusiv Bedste film, Bedste instruktør og Bedste originale manuskript.</p>
<p>Dansk biografpremiere 10.02.2011</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/fighterpl.jpg",69,101,50,5,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1678,"Maos Sidste Danser","maos-sidste-danser","<p>I det australske drama &#8216;Maos sidste danser&#8217; er Li Cunxin vokset op i en fattig kinesisk provins og blev som 11-årig håndplukket af en delegation udsendt af Madame Mao for at fremme kulturen i Kina.</p>
<p>Filmen er instrueret at Bruce Beresford (&#8216;Driving Miss Daisy&#8217;), baseret på den virkelige Li Cunxins selvbiografi.</p>
<p>Dansk biografpremiere 28.04.2011</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/plakatma.jpg",69,101,70,2,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1680,"Water for Elephants","water-for-elephants","<p>&#8216;Water for Elephants&#8217; er baseret på Sara Gruens bestseller.</p>
<p>Dansk biografpremiere 05.05.2011</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/waterfore.jpg",69,101,50,3,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1682,"Kamæleonen","kamaeleonen","<p>&#8216;Kamæleonen&#8217; er instrueret og skrevet af George Clooney</p>
<p>Dansk biografpremiere 15.03.2012</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/kaemali-plk.jpg",69,101,70,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1684,"Journey to the Mysterious Island","journey-to-the-mysterious-island","<p>Dansk biografpremiere 03.05.2012</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/journey2pl.jpg",69,101,50,6,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1688,"Chronicle","chronicle","<p>&#8216;Chronicle&#8217; er instrueret af debutanten Josh Trank, som har taget den klassiske superheltefilm i en ny realistisk retning ved at fortælle historien som found footage i stil med ’Cloverfield’ og ’The Blair Witch Project’.</p>
<p>Dansk biografpremiere 19.04.2012</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/chroniclepl.jpg",69,101,50,6,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1691,"Hvad med Kevin?","hvad-med-kevin","<p>&#8216;Hvad med Kevin?&#8217; er baseret på Lionel Shrivers roman og har Tilda Swinton (Oscarvinder for sin rolle i Michael Clayton) og John C. Reilly (Carnage) i rollerne som Kevins forældre.</p>
<p>Dansk biografpremiere 12.04.2012</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/hvadmedkevinpla.jpg",69,101,50,3,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1693,"Gummi T","gummi-t","<p>&#8216;Gummi T&#8217; er en animeret familiefilm baseret på Ole Lund Kirkegaards &#8216;Gummi-Tarzan&#8217;.</p>
<p>Dansk biografpremiere 16.05.2012</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/gummitpos.jpg",69,101,70,0,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1695,"War Horse","1695","<p>&#8216;War Horse&#8217; er et krigsdrama, baseret på Michael Morpurgos populære børnebog fra 1982.<br />
Filmen er instrueret af Steven Spielberg.</p>
<p>Dansk biografpremiere 26.01.2012</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/warhorsedkplak.jpg",69,101,70,5,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1697,"The Maze Runner","the-maze-runner","<p>’The Maze Runner’ er den første bog i James Dashners populære serie af science fiction-bøger.</p>
<p>Dansk biografpremiere 18.09.2014</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/mazerunner.jpg",69,101,50,5,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1699,"Kapgang","kapgang","<p>Niels Arden Oplev er tilbage,  med en film som bygger på skuespiller og teaterchef Morten Kirkskovs selvbiografiske roman af samme navn.</p>
<p>Dansk biografpremiere 28.08.2014</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/kapgangplak.jpg",69,101,50,5,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1701,"Ung og Smuk","ung-og-smuk","<p>Instruktøren François Ozon er med tiden blevet et af fransk films mest spændende navne med film som ’8 kvinder’ (2002) ’Swimming Pool’ (2003) og ’Selv i de bedste hjem’ (2012) bag sig. Kendetegnende for hans film er leg med genrerne, sarkastisk humor og stærke, sexede kvinder i fokus.</p>
<p>Dansk biografpremiere 10.07.2014</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/ung-og-smuk-pl.gif",69,101,70,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1704,"Godzilla","1704","<p>Verdens mest kendte monster, Godzilla, fyldte 60 år i 2014, hvilket Warner Bros. valgte at markere med en ny ambitiøs film om det japanske giga-reptil, der tilmed aldrig har været større. I instruktørstolen sidder britiske Gareth Edwards, der imponerede med lavbudget-filmen ’Monsters’ (2010), og i rollerne som menneskelig modstand ses bl.a. Bryan Cranston (Breaking Bad) og Aaron Taylor-Johnson (Kick-Ass).</p>
<p>Dansk biografpremiere 15.05.2014</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/godzilla-plk.jpg",69,101,70,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1706,"Into the Storm","into-the-storm","<p>Dansk biografpremiere 21.08.2014</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/into-the-storm-pla.gif",69,101,70,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1708,"Fasandræberne  (Teaser 1)","fasandraeberne-teaser-1","<p>Nikolaj Lie Kaas og Fares Fares genforenes som den misantropiske Carl Mørck og den standhaftige Assad i endnu en mørk filmatisering af Jussi Adler-Olsens populære krimiunivers. </p>
<p>Dansk biografpremiere 02.10.2014</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/fasandraeb-plk.jpg",69,101,70,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1710,"Love &amp; Other Drugs","love-other-drugs","<p>Dansk biografpremiere 06.01.2011</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/plakatloveandotherdru.jpg",69,101,30,4,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1712,"The Nice Guys","the-nice-guys","<p>&#8216;The Nice Guys&#8217; er en hyldest til bl.a. 1970ernes detektiv-serier i en klassisk film noir-ramme. Komedien er instrueret af manden bag Kiss Kiss Bang Bang, Shane Black, der også skrev Lethal Weapon-filmen.</p>
<p>Dansk biografpremiere  09.06.2016</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/nice-guys-pl.jpg",69,101,70,3,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1714,"Klassefesten 3: Dåben","klassefesten-3-daaben","<p>&#8216;Klassefesten 3: Dåben&#8217; er ligesom sine to forgængere en komedie, der går til grænsen &#8211; og nogle gange lidt over.</p>
<p>Dansk biografpremiere 06.10.2016</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/klassefesten3.jpg",69,101,50,3,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1716,"Lyset og Havet","lyset-og-havet","<p>Filmatiseringen af M.L. Stedmans roman.</p>
<p>Dansk biografpremiere 08.09.2016</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/lyset-i-havet-dansk-plakat.jpg",69,101,50,8,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1718,"Masterminds","masterminds","<p>2015 &#8211; Filmen fik ikke Dansk premiere.</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/masterminds-dk.jpg",69,101,30,6,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1720,"The Magnificent Seven","the-magnificent-seven","<p>&#8216;The Magnificent Seven&#8217; er en genindspilning af filmen fra 1960.</p>
<p>Dansk biografpremiere 22.09.2016</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/magnificent-seven-pl.jpg",69,101,50,3,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1722,"Jason Bourne","jason-bourne","<p>Jason Bourne er instrueret af Paul Greengrass, der stod bag de to efterfølgende kapitler, The Bourne Supremacy og The Bourne Ultimatum. </p>
<p>Dansk biografpremiere 28.07.2016</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/jason-bourn.jpg",69,101,100,0,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1727,"Familien Jul - I Nissernes Land","familien-jul-i-nissernes-land","<p>Dansk biografpremiere 03.11.2016</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/familienjul2-pl.jpg",70,101,40,6,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1729,"Ben Hur","ben-hur","<p>Den episke film er baseret på Lew Wallaces roman &#8216;Ben-Hur: A Tale of the Christ&#8217;, som allerede er blevet filmatiseret flere gange. Stumfilmsudgaven fra 1925 blev hyldet i sin samtid, men den mest kendte version er fra 1959. Med 11 Oscar-statuetter, en karismatisk Charlton Heston i titelrollen.<br />
I den nye udgave har danske Pilou Asbæk, en rolle som den romerske præfekt, Pontius Pilatus.</p>
<p>Dansk biografpremiere 01.09.2016</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/ben-hur-plak.jpg",69,101,50,5,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1731,"Find Dory","find-dory","<p>Dansk biografpremiere 25.08.2016</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/find-dory-plak.jpg",69,101,100,2,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1733,"Doctor Strange  (Teaser)","doctor-strange-teaser","<p>&#8216;Doctor Strange&#8217; er baseret på Marvel Comics&#8217; tegneserie af samme navn.</p>
<p>Dansk biografpremiere 28.10.2016</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/doctor-strange-plk-teaser.jpg",70,101,100,0,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1735,"Hotel Transylvania 2","hotel-transylvania-2","<p>Dansk biografpremiere 08.10.2015</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/hotel-transylvania-2-pl.jpg",69,101,50,2,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1737,"The Beatles: Eight Days a Week - The Touring Years","the-beatles-eight-days-a-week-the-touring-years","<p>Musikdokumentaren &#8216;The Beatles: Eight Days A Week &#8211; The Touring Years&#8217; er baseret på de første år af Beatles&#8217; karriere.</p>
<p>Dansk biografpremiere 29.09.2016</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/eight-days-a-week.jpg",69,101,100,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1742,"The American","the-american","<p>Dansk biografpremiere 14.10.2010</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/the-american.jpg",69,101,70,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1744,"Jeg, Daniel Blake","jeg-daniel-blake","<p>”Jeg, Daniel Blake” vandt Den gyldne palme ved Cannes Film Festival i år og er instrueret af Ken Loach, som i sin over 40-årige filmkarriere har sat fokus på de udstødte på samfundets bund med film som blandt andre ”Riff Raff”, ”My Name is Joe” og ”The Angel’s Share”.</p>
<p>Dansk biografpremiere 22.12.2016</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/jeg-daniel-blake-plakat.jpeg",69,101,30,4,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1749,"Dyrene i Hakkebakkeskoven","dyrene-i-hakkebakkeskoven","<p>&#8216;Dyrene i Hakkebakkeskoven&#8217; er en dukkefilm for de mindste.</p>
<p>Dansk biografpremiere 06.04.2017</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/dyreneihakkebakkesk.jpg",69,101,50,3,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1751,"Tron Legacy","tron-legacy","<p>&#8216;TRON: Legacy&#8217; er fortsættelsen til science fiction-klassikeren &#8216;Tron&#8217; fra 1982.</p>
<p>Dansk biografpremiere 16.12.2010</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/tron-l-plk.jpg",69,100,50,3,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1752,"Wonder Woman","wonder-woman","<p>Wonder Woman er DC Comics&#8217; største kvindelige superhelt, der debuterede i tegneserien All Star Comics fra 1941. </p>
<p>Dansk biografpremiere  01.06.2017</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/wonder-woman-plk.jpg",69,101,70,3,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1756,"Alita: Battle Angel  (Teaser)","alita-battle-angel-teaser","<p>&#8216;Alita: Battle Angel&#8217; er baseret på Yukito Kishiros mangaserie af samme navn.</p>
<p>Dansk biografpremiere 14.02.2019</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/alita-teaser-1.jpg",69,101,100,2,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1758,"Frost 2 (Teaser 1)","frost-2-teaser-1","<p>Dansk biografpremiere 25.12.2019</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/frost-2-teaser-2.jpg",69,101,150,2,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1760,"Mission: Impossible - Ghost Protocol  (Teaser)","mission-impossible-ghost-protocol-teaser","<p>Dansk biografpremiere 26.01.2012</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/mission-i-trotoco-teaser.jpg",69,101,100,2,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1768,"Charles Tante","charles-tante","<p>Charles&#8217; tante er en dansk komediefilm fra 1959, med manuskript af Arvid Müller og instruktion af Poul Bang. Filmen er bl.a. blevet optaget på Lindholm ved Gevninge.</p>
<p>Medvirkende: Dirch Passer, Ebbe Langberg, Ove Sprogøe, Hans W. Petersen.</p>
<p>Dansk biografpremiere	12.10.1959</p>
<p>Plakaten har buk/folder samt små huller i hjørner fra nåle.</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/charles-tante-plk.jpg",62,85,600,0,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1770,"Man sku´være noget ved Musikken","man-skuvaere-noget-ved-musikken","<p>Ved siden af &#8220;Sult&#8221; (1966) var &#8220;Man sku&#8217; være noget ved musikken&#8221; Henning Carlsens største succes. Anmelderne var fulde af lovord om filmens poesi og charme, dens varme menneskelighed og dens perfekte miljø-tegning. </p>
<p>Medvirkende: Karl Stegger, Birgitte Price, Otto Brandenburg, Jesper Langberg</p>
<p>Dansk biografpremiere	13.09.1972</p>
<p>Plakaten har buk/folder samt små huller i hjørner fra nåle.</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/man-sku-vaere-pla.jpg",62,85,300,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1776,"Piger i Trøjen","piger-i-troejen","<p>Med &#8220;Piger i trøjen&#8221; ville Merry Film starte en ny serie, der genremæssigt lå i forlængelse af Soldaterkammerater-serien (1958-1968). Da den danske hær nu havde indført kvindelige konstabler, kunne man koncentrere løjerne om disses tilstedeværelse sammen med det mandlige personel. Filmen blev efterfulgt af &#8220;Piger i trøjen 2&#8221; (1976) og &#8220;Piger til søs&#8221; (1977).</p>
<p>Medvirkende: Dirch Passer, Kirsten Walther,  Birte Tove, Karl Stegger, Helle Merete Sørensen, Ulla Jessen,</p>
<p>Dansk biografpremiere	20.08.1975</p>
<p>Plakaten har buk/folder samt små huller i hjørner fra nåle.</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/piger-i-troejen-plk.png",62,85,300,0,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1778,"Piger i Trøjen 2","piger-i-troejen-2","<p>Fortsættelse af &#8220;Piger i trøjen&#8221; (1975). Filmen har ny hovedperson, men andre personer fra den første film går igen. Serien blev året efter afrundet med &#8220;Piger til søs&#8221;.</p>
<p>Medvirkende: Dirch Passer, Berrit Kvorning, Klaus Pagh, Karl Stegger, Lille Palle (Andersen), Ulla Jessen,</p>
<p>Dansk biografpremiere 11.10.1976</p>
<p>Plakaten har buk/folder samt små huller i hjørner fra nåle.</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/piger-i-troejen-2.png",62,85,250,0,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1780,"Piger til Søs","piger-til-soes","<p>&#8220;Piger til søs&#8221; er for en stor del indspillet ombord på minelæggeren &#8220;Falster&#8221;.</p>
<p>Medvirkende: Dirch Passer, Helle Merete Sørensen, Ole Søltoft, Karl Stegger, Lille Palle (Andersen), Ulla Jessen, Per Pallesen.</p>
<p>Dansk biografpremiere 16.09.1977</p>
<p>Plakaten har buk/folder samt små huller i hjørner fra nåle.</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/piger-til-soes.png",62,85,350,0,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1782,"Pigen og Greven","pigen-og-greven","<p>Pigen og greven er en dansk komediefilm fra 1966 instrueret af Finn Henriksen, der også har skrevet manuskriptet i samarbejde med Carl Ottosen.</p>
<p>Medvirkende: Dirch Passer, Josephine Passer, Lene Tiemroth, Peter Steen</p>
<p>Dansk biografpremiere 25.11.1966</p>
<p>Plakaten har buk/folder.</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/pigen-og-greven.png",62,85,500,0,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1784,"Pigen og Drømmeslottet","pigen-og-droemmeslottet","<p>Lisbet Dahl debuterer hér som jordbunden, rødhåret storbypige, der forføres af både slot og slotsejer, da hun besøger sin tante på landet.</p>
<p>Medvirkende: Lisbet Dahl, Lars Høy, Paul Hagen, Karl Stegger.</p>
<p>Dansk biografpremiere 20.09.1974</p>
<p>Plakaten har buk/folder samt små huller i hjørner fra nåle.</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/pigen-og-droemmeslottet.png",62,85,175,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1790,"Præsident Kandidaten","praesident-kandidaten","<p>Amerikansk komediedrama fra 1998 instrueret af Mike Nichols. Manuskriptet af Elaine May.</p>
<p>Medvirkende: John Travolta, Emma Thompson, Billy Bob Thornton, Kathy Bates.</p>
<p>Dansk biografpremiere 04.09.1998</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/praesident-kand-plk.png",62,85,70,3,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1793,"The Hours","the-hours","<p>The Hours er en amerikansk film fra 2002 baseret på Michael Cunninghams roman af samme navn, og instrueret af Stephen Daldry. </p>
<p>Medvirkende: Meryl Streep, Julianne Moore, Nicole Kidman.</p>
<p>Dansk biografpremiere  28.02.2003</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/the-hours-plk.jpeg",62,85,70,2,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1797,"Nonnebørn","nonneboern","<p>Dansk film fra 1997. Manuskript og instruktion Cæcilia Holbek Trier.</p>
<p>Medvirkende: Amalie Dollerup, Kirsten Rolffes, Bodil Jørgensen, Lisbet Dahl</p>
<p>Dansk biografpremiere 14.11.1997</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/plk-nonneboern.png",62,85,70,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1799,"Sekten","sekten","<p>Dansk film fra 1997, instrueret af Susanne Bier efter manuskript af Jacob Grønlykke, Peter Asmussen og Susanne Bier.</p>
<p>Medvirkende: Sofie Gråbøl, Ellen Hillingsø, Sverre Anker Ousdal, Stina Ekblad</p>
<p>Dansk biografpremiere 12.09.1997</p>
<p>Plakaten har buk/folder samt små huller i hjørner fra nåle.</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/plk-sekten.png",62,85,125,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
1804,"Den Attende","den-attende","<p>Den attende er en dansk film fra 1996, skrevet og instrueret af Anders Rønnow Klarlund.</p>
<p>Medvirkende: Sanne Graulund, Rasmus Botoft, Niels Anders Thorn.</p>
<p>Dansk biografpremiere  24.05.1996</p>
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/den-attende-plakat.png",62,85,50,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
